Namespace(aux=False, aux_weight=0.5, backbone='resnet50', base_size=768, batch_size=16, checkname='psp_resnet50_mhp', clip_grad=0, crop_size=768, ctx=[gpu(0), gpu(1), gpu(2), gpu(3), gpu(4), gpu(5), gpu(6), gpu(7)], dataset='mhp', dtype='float32', epochs=30, eval=False, kvstore='device', log_interval=1, logging_file='train.log', lr=0.0005, mode=None, model='psp', model_zoo=None, momentum=0.9, ngpus=8, no_cuda=False, no_val=False, no_wd=False, norm_kwargs={'num_devices': 8}, norm_layer=<class 'mxnet.gluon.contrib.nn.basic_layers.SyncBatchNorm'>, resume=None, save_dir='runs/mhp/psp/resnet50/', start_epoch=0, syncbn=True, test_batch_size=16, train_split='train', weight_decay=0.0001, workers=48)
Starting Epoch: 0
Total Epochs: 30
Epoch 0 iteration 0001/0187: training loss 1.007; learning rate 0.000500
Epoch 17 iteration 0104/0187: training loss 0.243; learning rate 0.000226
Epoch 17 iteration 0105/0187: training loss 0.242; learning rate 0.000226
Epoch 17 iteration 0106/0187: training loss 0.242; learning rate 0.000225
Epoch 17 iteration 0107/0187: training loss 0.242; learning rate 0.000225
Epoch 17 iteration 0108/0187: training loss 0.243; learning rate 0.000225
Epoch 17 iteration 0109/0187: training loss 0.243; learning rate 0.000225
Epoch 17 iteration 0110/0187: training loss 0.243; learning rate 0.000225
Epoch 17 iteration 0111/0187: training loss 0.243; learning rate 0.000225
Epoch 17 iteration 0112/0187: training loss 0.244; learning rate 0.000225
Epoch 17 iteration 0113/0187: training loss 0.244; learning rate 0.000225
Epoch 17 iteration 0114/0187: training loss 0.244; learning rate 0.000225
Epoch 17 iteration 0115/0187: training loss 0.244; learning rate 0.000225
Epoch 17 iteration 0116/0187: training loss 0.244; learning rate 0.000225
Epoch 17 iteration 0117/0187: training loss 0.244; learning rate 0.000224
Epoch 17 iteration 0118/0187: training loss 0.244; learning rate 0.000224
Epoch 17 iteration 0119/0187: training loss 0.244; learning rate 0.000224
Epoch 17 iteration 0120/0187: training loss 0.245; learning rate 0.000224
Epoch 17 iteration 0121/0187: training loss 0.245; learning rate 0.000224
Epoch 17 iteration 0122/0187: training loss 0.245; learning rate 0.000224
Epoch 17 iteration 0123/0187: training loss 0.245; learning rate 0.000224
Epoch 17 iteration 0124/0187: training loss 0.245; learning rate 0.000224
Epoch 17 iteration 0125/0187: training loss 0.245; learning rate 0.000224
Epoch 17 iteration 0126/0187: training loss 0.246; learning rate 0.000224
Epoch 17 iteration 0127/0187: training loss 0.246; learning rate 0.000224
Epoch 17 iteration 0128/0187: training loss 0.245; learning rate 0.000224
Epoch 17 iteration 0129/0187: training loss 0.245; learning rate 0.000223
Epoch 17 iteration 0130/0187: training loss 0.246; learning rate 0.000223
Epoch 17 iteration 0131/0187: training loss 0.246; learning rate 0.000223
Epoch 17 iteration 0132/0187: training loss 0.246; learning rate 0.000223
Epoch 17 iteration 0133/0187: training loss 0.246; learning rate 0.000223
Epoch 17 iteration 0134/0187: training loss 0.246; learning rate 0.000223
Epoch 17 iteration 0135/0187: training loss 0.247; learning rate 0.000223
Epoch 17 iteration 0136/0187: training loss 0.247; learning rate 0.000223
Epoch 17 iteration 0137/0187: training loss 0.247; learning rate 0.000223
Epoch 17 iteration 0138/0187: training loss 0.248; learning rate 0.000223
Epoch 17 iteration 0139/0187: training loss 0.249; learning rate 0.000223
Epoch 17 iteration 0140/0187: training loss 0.249; learning rate 0.000222
Epoch 17 iteration 0141/0187: training loss 0.249; learning rate 0.000222
Epoch 17 iteration 0142/0187: training loss 0.249; learning rate 0.000222
Epoch 17 iteration 0143/0187: training loss 0.249; learning rate 0.000222
Epoch 17 iteration 0144/0187: training loss 0.249; learning rate 0.000222
Epoch 17 iteration 0145/0187: training loss 0.249; learning rate 0.000222
Epoch 17 iteration 0146/0187: training loss 0.249; learning rate 0.000222
Epoch 17 iteration 0147/0187: training loss 0.248; learning rate 0.000222
Epoch 17 iteration 0148/0187: training loss 0.248; learning rate 0.000222
Epoch 17 iteration 0149/0187: training loss 0.248; learning rate 0.000222
Epoch 17 iteration 0150/0187: training loss 0.248; learning rate 0.000222
Epoch 17 iteration 0151/0187: training loss 0.248; learning rate 0.000222
Epoch 17 iteration 0152/0187: training loss 0.248; learning rate 0.000221
Epoch 17 iteration 0153/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0154/0187: training loss 0.248; learning rate 0.000221
Epoch 17 iteration 0155/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0156/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0157/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0158/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0159/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0160/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0161/0187: training loss 0.250; learning rate 0.000221
Epoch 17 iteration 0162/0187: training loss 0.249; learning rate 0.000221
Epoch 17 iteration 0163/0187: training loss 0.249; learning rate 0.000220
Epoch 17 iteration 0164/0187: training loss 0.250; learning rate 0.000220
Epoch 17 iteration 0165/0187: training loss 0.249; learning rate 0.000220
Epoch 17 iteration 0166/0187: training loss 0.249; learning rate 0.000220
Epoch 17 iteration 0167/0187: training loss 0.250; learning rate 0.000220
Epoch 17 iteration 0168/0187: training loss 0.250; learning rate 0.000220
Epoch 17 iteration 0169/0187: training loss 0.250; learning rate 0.000220
Epoch 17 iteration 0170/0187: training loss 0.249; learning rate 0.000220
Epoch 17 iteration 0171/0187: training loss 0.250; learning rate 0.000220
Epoch 17 iteration 0172/0187: training loss 0.249; learning rate 0.000220
Epoch 17 iteration 0173/0187: training loss 0.250; learning rate 0.000220
Epoch 17 iteration 0174/0187: training loss 0.249; learning rate 0.000219
Epoch 17 iteration 0175/0187: training loss 0.249; learning rate 0.000219
Epoch 17 iteration 0176/0187: training loss 0.249; learning rate 0.000219
Epoch 17 iteration 0177/0187: training loss 0.249; learning rate 0.000219
Epoch 17 iteration 0178/0187: training loss 0.248; learning rate 0.000219
Epoch 17 iteration 0179/0187: training loss 0.248; learning rate 0.000219
Epoch 17 iteration 0180/0187: training loss 0.248; learning rate 0.000219
Epoch 17 iteration 0181/0187: training loss 0.249; learning rate 0.000219
Epoch 17 iteration 0182/0187: training loss 0.248; learning rate 0.000219
Epoch 17 iteration 0183/0187: training loss 0.248; learning rate 0.000219
Epoch 17 iteration 0184/0187: training loss 0.249; learning rate 0.000219
Epoch 17 iteration 0185/0187: training loss 0.249; learning rate 0.000219
Epoch 17 iteration 0186/0187: training loss 0.249; learning rate 0.000218
Epoch 17 iteration 0187/0187: training loss 0.250; learning rate 0.000218
Epoch 17 validation pixAcc: 0.335, mIoU: 0.202
Epoch 18 iteration 0001/0187: training loss 0.242; learning rate 0.000218
Epoch 18 iteration 0002/0187: training loss 0.243; learning rate 0.000218
Epoch 18 iteration 0003/0187: training loss 0.242; learning rate 0.000218
Epoch 18 iteration 0004/0187: training loss 0.241; learning rate 0.000218
Epoch 18 iteration 0005/0187: training loss 0.243; learning rate 0.000218
Epoch 18 iteration 0006/0187: training loss 0.239; learning rate 0.000218
Epoch 18 iteration 0007/0187: training loss 0.249; learning rate 0.000218
Epoch 18 iteration 0008/0187: training loss 0.247; learning rate 0.000218
Epoch 18 iteration 0009/0187: training loss 0.249; learning rate 0.000217
Epoch 18 iteration 0010/0187: training loss 0.251; learning rate 0.000217
Epoch 18 iteration 0011/0187: training loss 0.254; learning rate 0.000217
Epoch 18 iteration 0012/0187: training loss 0.250; learning rate 0.000217
Epoch 18 iteration 0013/0187: training loss 0.252; learning rate 0.000217
Epoch 18 iteration 0014/0187: training loss 0.253; learning rate 0.000217
Epoch 18 iteration 0015/0187: training loss 0.251; learning rate 0.000217
Epoch 18 iteration 0016/0187: training loss 0.251; learning rate 0.000217
Epoch 18 iteration 0017/0187: training loss 0.252; learning rate 0.000217
Epoch 18 iteration 0018/0187: training loss 0.253; learning rate 0.000217
Epoch 18 iteration 0019/0187: training loss 0.258; learning rate 0.000217
Epoch 18 iteration 0020/0187: training loss 0.258; learning rate 0.000216
Epoch 18 iteration 0021/0187: training loss 0.257; learning rate 0.000216
Epoch 18 iteration 0022/0187: training loss 0.255; learning rate 0.000216
Epoch 18 iteration 0023/0187: training loss 0.252; learning rate 0.000216
Epoch 18 iteration 0024/0187: training loss 0.257; learning rate 0.000216
Epoch 18 iteration 0025/0187: training loss 0.260; learning rate 0.000216
Epoch 18 iteration 0026/0187: training loss 0.262; learning rate 0.000216
Epoch 18 iteration 0027/0187: training loss 0.259; learning rate 0.000216
Epoch 18 iteration 0028/0187: training loss 0.258; learning rate 0.000216
Epoch 18 iteration 0029/0187: training loss 0.257; learning rate 0.000216
Epoch 18 iteration 0030/0187: training loss 0.257; learning rate 0.000216
Epoch 18 iteration 0031/0187: training loss 0.257; learning rate 0.000216
Epoch 18 iteration 0032/0187: training loss 0.257; learning rate 0.000215
Epoch 18 iteration 0033/0187: training loss 0.256; learning rate 0.000215
Epoch 18 iteration 0034/0187: training loss 0.256; learning rate 0.000215
Epoch 18 iteration 0035/0187: training loss 0.257; learning rate 0.000215
Epoch 18 iteration 0036/0187: training loss 0.258; learning rate 0.000215
Epoch 18 iteration 0037/0187: training loss 0.258; learning rate 0.000215
Epoch 18 iteration 0038/0187: training loss 0.258; learning rate 0.000215
Epoch 18 iteration 0039/0187: training loss 0.257; learning rate 0.000215
Epoch 18 iteration 0040/0187: training loss 0.256; learning rate 0.000215
Epoch 18 iteration 0041/0187: training loss 0.254; learning rate 0.000215
Epoch 18 iteration 0042/0187: training loss 0.253; learning rate 0.000215
Epoch 18 iteration 0043/0187: training loss 0.253; learning rate 0.000214
Epoch 18 iteration 0044/0187: training loss 0.252; learning rate 0.000214
Epoch 18 iteration 0045/0187: training loss 0.250; learning rate 0.000214
Epoch 18 iteration 0046/0187: training loss 0.249; learning rate 0.000214
Epoch 18 iteration 0047/0187: training loss 0.249; learning rate 0.000214
Epoch 18 iteration 0048/0187: training loss 0.248; learning rate 0.000214
Epoch 18 iteration 0049/0187: training loss 0.249; learning rate 0.000214
Epoch 18 iteration 0050/0187: training loss 0.250; learning rate 0.000214
Epoch 18 iteration 0051/0187: training loss 0.250; learning rate 0.000214
Epoch 18 iteration 0052/0187: training loss 0.252; learning rate 0.000214
Epoch 18 iteration 0053/0187: training loss 0.252; learning rate 0.000214
Epoch 18 iteration 0054/0187: training loss 0.253; learning rate 0.000214
Epoch 18 iteration 0055/0187: training loss 0.252; learning rate 0.000213
Epoch 18 iteration 0056/0187: training loss 0.253; learning rate 0.000213
Epoch 18 iteration 0057/0187: training loss 0.253; learning rate 0.000213
Epoch 18 iteration 0058/0187: training loss 0.253; learning rate 0.000213
Epoch 18 iteration 0059/0187: training loss 0.253; learning rate 0.000213
Epoch 18 iteration 0060/0187: training loss 0.253; learning rate 0.000213
Epoch 18 iteration 0061/0187: training loss 0.254; learning rate 0.000213
Epoch 18 iteration 0062/0187: training loss 0.253; learning rate 0.000213
Epoch 18 iteration 0063/0187: training loss 0.254; learning rate 0.000213
Epoch 18 iteration 0064/0187: training loss 0.254; learning rate 0.000213
Epoch 18 iteration 0065/0187: training loss 0.254; learning rate 0.000213
Epoch 18 iteration 0066/0187: training loss 0.253; learning rate 0.000212
Epoch 18 iteration 0067/0187: training loss 0.251; learning rate 0.000212
Epoch 18 iteration 0068/0187: training loss 0.251; learning rate 0.000212
Epoch 18 iteration 0069/0187: training loss 0.251; learning rate 0.000212
Epoch 18 iteration 0070/0187: training loss 0.251; learning rate 0.000212
Epoch 18 iteration 0071/0187: training loss 0.252; learning rate 0.000212
Epoch 18 iteration 0072/0187: training loss 0.252; learning rate 0.000212
Epoch 18 iteration 0073/0187: training loss 0.252; learning rate 0.000212
Epoch 18 iteration 0074/0187: training loss 0.252; learning rate 0.000212
Epoch 18 iteration 0075/0187: training loss 0.251; learning rate 0.000212
Epoch 18 iteration 0076/0187: training loss 0.251; learning rate 0.000212
Epoch 18 iteration 0077/0187: training loss 0.251; learning rate 0.000211
Epoch 18 iteration 0078/0187: training loss 0.250; learning rate 0.000211
Epoch 18 iteration 0079/0187: training loss 0.250; learning rate 0.000211
Epoch 18 iteration 0080/0187: training loss 0.249; learning rate 0.000211
Epoch 18 iteration 0081/0187: training loss 0.250; learning rate 0.000211
Epoch 18 iteration 0082/0187: training loss 0.251; learning rate 0.000211
Epoch 18 iteration 0083/0187: training loss 0.251; learning rate 0.000211
Epoch 18 iteration 0084/0187: training loss 0.250; learning rate 0.000211
Epoch 18 iteration 0085/0187: training loss 0.250; learning rate 0.000211
Epoch 18 iteration 0086/0187: training loss 0.249; learning rate 0.000211
Epoch 18 iteration 0087/0187: training loss 0.249; learning rate 0.000211
Epoch 18 iteration 0088/0187: training loss 0.250; learning rate 0.000211
Epoch 18 iteration 0089/0187: training loss nan; learning rate 0.000210
Epoch 18 iteration 0090/0187: training loss nan; learning rate 0.000210
Epoch 18 iteration 0091/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0092/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0093/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0094/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0095/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0096/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0097/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0098/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0099/0188: training loss nan; learning rate 0.000210
Epoch 18 iteration 0100/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0101/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0102/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0103/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0104/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0105/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0106/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0107/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0108/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0109/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0110/0188: training loss nan; learning rate 0.000209
Epoch 18 iteration 0111/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0112/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0113/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0114/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0115/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0116/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0117/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0118/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0119/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0120/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0121/0188: training loss nan; learning rate 0.000208
Epoch 18 iteration 0122/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0123/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0124/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0125/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0126/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0127/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0128/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0129/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0130/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0131/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0132/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0133/0188: training loss nan; learning rate 0.000207
Epoch 18 iteration 0134/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0135/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0136/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0137/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0138/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0139/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0140/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0141/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0142/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0143/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0144/0188: training loss nan; learning rate 0.000206
Epoch 18 iteration 0145/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0146/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0147/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0148/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0149/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0150/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0151/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0152/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0153/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0154/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0155/0188: training loss nan; learning rate 0.000205
Epoch 18 iteration 0156/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0157/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0158/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0159/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0160/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0161/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0162/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0163/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0164/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0165/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0166/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0167/0188: training loss nan; learning rate 0.000204
Epoch 18 iteration 0168/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0169/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0170/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0171/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0172/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0173/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0174/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0175/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0176/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0177/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0178/0188: training loss nan; learning rate 0.000203
Epoch 18 iteration 0179/0188: training loss nan; learning rate 0.000202
Epoch 18 iteration 0180/0188: training loss nan; learning rate 0.000202
Epoch 18 iteration 0181/0188: training loss nan; learning rate 0.000202
Epoch 18 iteration 0182/0188: training loss nan; learning rate 0.000202
Epoch 18 iteration 0183/0188: training loss nan; learning rate 0.000202
Epoch 18 iteration 0184/0188: training loss nan; learning rate 0.000202
Epoch 18 iteration 0185/0188: training loss nan; learning rate 0.000202
Epoch 18 iteration 0186/0188: training loss nan; learning rate 0.000202
Epoch 18 validation pixAcc: 0.336, mIoU: 0.201
Epoch 19 iteration 0001/0187: training loss 0.192; learning rate 0.000202
Epoch 19 iteration 0002/0187: training loss 0.251; learning rate 0.000202
Epoch 19 iteration 0003/0187: training loss 0.258; learning rate 0.000201
Epoch 19 iteration 0004/0187: training loss 0.265; learning rate 0.000201
Epoch 19 iteration 0005/0187: training loss 0.254; learning rate 0.000201
Epoch 19 iteration 0006/0187: training loss 0.249; learning rate 0.000201
Epoch 19 iteration 0007/0187: training loss 0.252; learning rate 0.000201
Epoch 19 iteration 0008/0187: training loss 0.252; learning rate 0.000201
Epoch 19 iteration 0009/0187: training loss 0.254; learning rate 0.000201
Epoch 19 iteration 0010/0187: training loss 0.258; learning rate 0.000201
Epoch 19 iteration 0011/0187: training loss 0.256; learning rate 0.000201
Epoch 19 iteration 0012/0187: training loss 0.257; learning rate 0.000201
Epoch 19 iteration 0013/0187: training loss 0.251; learning rate 0.000201
Epoch 19 iteration 0014/0187: training loss 0.247; learning rate 0.000200
Epoch 19 iteration 0015/0187: training loss 0.243; learning rate 0.000200
Epoch 19 iteration 0016/0187: training loss 0.247; learning rate 0.000200
Epoch 19 iteration 0017/0187: training loss 0.252; learning rate 0.000200
Epoch 19 iteration 0018/0187: training loss 0.249; learning rate 0.000200
Epoch 19 iteration 0019/0187: training loss 0.250; learning rate 0.000200
Epoch 19 iteration 0020/0187: training loss 0.248; learning rate 0.000200
Epoch 19 iteration 0021/0187: training loss 0.248; learning rate 0.000200
Epoch 19 iteration 0022/0187: training loss 0.248; learning rate 0.000200
Epoch 19 iteration 0023/0187: training loss 0.247; learning rate 0.000200
Epoch 19 iteration 0024/0187: training loss 0.247; learning rate 0.000200
Epoch 19 iteration 0025/0187: training loss 0.245; learning rate 0.000200
Epoch 19 iteration 0026/0187: training loss 0.247; learning rate 0.000199
Epoch 19 iteration 0027/0187: training loss 0.247; learning rate 0.000199
Epoch 19 iteration 0028/0187: training loss 0.247; learning rate 0.000199
Epoch 19 iteration 0029/0187: training loss 0.246; learning rate 0.000199
Epoch 19 iteration 0030/0187: training loss 0.248; learning rate 0.000199
Epoch 19 iteration 0031/0187: training loss 0.249; learning rate 0.000199
Epoch 19 iteration 0032/0187: training loss 0.248; learning rate 0.000199
Epoch 19 iteration 0033/0187: training loss 0.250; learning rate 0.000199
Epoch 19 iteration 0034/0187: training loss 0.250; learning rate 0.000199
Epoch 19 iteration 0035/0187: training loss 0.247; learning rate 0.000199
Epoch 19 iteration 0036/0187: training loss 0.247; learning rate 0.000199
Epoch 19 iteration 0037/0187: training loss 0.247; learning rate 0.000198
Epoch 19 iteration 0038/0187: training loss 0.247; learning rate 0.000198
Epoch 19 iteration 0039/0187: training loss 0.249; learning rate 0.000198
Epoch 19 iteration 0040/0187: training loss 0.248; learning rate 0.000198
Epoch 19 iteration 0041/0187: training loss 0.248; learning rate 0.000198
Epoch 19 iteration 0042/0187: training loss 0.250; learning rate 0.000198
Epoch 19 iteration 0043/0187: training loss 0.250; learning rate 0.000198
Epoch 19 iteration 0044/0187: training loss 0.250; learning rate 0.000198
Epoch 19 iteration 0045/0187: training loss 0.250; learning rate 0.000198
Epoch 19 iteration 0046/0187: training loss 0.251; learning rate 0.000198
Epoch 19 iteration 0047/0187: training loss 0.250; learning rate 0.000198
Epoch 19 iteration 0048/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0049/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0050/0187: training loss 0.249; learning rate 0.000197
Epoch 19 iteration 0051/0187: training loss 0.248; learning rate 0.000197
Epoch 19 iteration 0052/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0053/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0054/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0055/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0056/0187: training loss 0.251; learning rate 0.000197
Epoch 19 iteration 0057/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0058/0187: training loss 0.250; learning rate 0.000197
Epoch 19 iteration 0059/0187: training loss 0.251; learning rate 0.000196
Epoch 19 iteration 0060/0187: training loss 0.250; learning rate 0.000196
Epoch 19 iteration 0061/0187: training loss 0.250; learning rate 0.000196
Epoch 19 iteration 0062/0187: training loss 0.249; learning rate 0.000196
Epoch 19 iteration 0063/0187: training loss 0.248; learning rate 0.000196
Epoch 19 iteration 0064/0187: training loss 0.248; learning rate 0.000196
Epoch 19 iteration 0065/0187: training loss 0.249; learning rate 0.000196
Epoch 19 iteration 0066/0187: training loss 0.248; learning rate 0.000196
Epoch 19 iteration 0067/0187: training loss 0.249; learning rate 0.000196
Epoch 19 iteration 0068/0187: training loss 0.249; learning rate 0.000196
Epoch 19 iteration 0069/0187: training loss 0.249; learning rate 0.000196
Epoch 19 iteration 0070/0187: training loss 0.250; learning rate 0.000196
Epoch 19 iteration 0071/0187: training loss 0.252; learning rate 0.000195
Epoch 19 iteration 0072/0187: training loss 0.251; learning rate 0.000195
Epoch 19 iteration 0073/0187: training loss 0.251; learning rate 0.000195
Epoch 19 iteration 0074/0187: training loss 0.251; learning rate 0.000195
Epoch 19 iteration 0075/0187: training loss 0.251; learning rate 0.000195
Epoch 19 iteration 0076/0187: training loss 0.251; learning rate 0.000195
Epoch 19 iteration 0077/0187: training loss 0.251; learning rate 0.000195
Epoch 19 iteration 0078/0187: training loss 0.251; learning rate 0.000195
Epoch 19 iteration 0079/0187: training loss 0.250; learning rate 0.000195
Epoch 19 iteration 0080/0187: training loss 0.250; learning rate 0.000195
Epoch 19 iteration 0081/0187: training loss 0.249; learning rate 0.000195
Epoch 19 iteration 0082/0187: training loss 0.249; learning rate 0.000194
Epoch 19 iteration 0083/0187: training loss 0.249; learning rate 0.000194
Epoch 19 iteration 0084/0187: training loss 0.250; learning rate 0.000194
Epoch 19 iteration 0085/0187: training loss 0.249; learning rate 0.000194
Epoch 19 iteration 0086/0187: training loss 0.249; learning rate 0.000194
Epoch 19 iteration 0087/0187: training loss 0.249; learning rate 0.000194
Epoch 19 iteration 0088/0187: training loss 0.248; learning rate 0.000194
Epoch 19 iteration 0089/0187: training loss 0.250; learning rate 0.000194
Epoch 19 iteration 0090/0187: training loss 0.249; learning rate 0.000194
Epoch 19 iteration 0091/0187: training loss 0.248; learning rate 0.000194
Epoch 19 iteration 0092/0187: training loss 0.248; learning rate 0.000194
Epoch 19 iteration 0093/0187: training loss 0.248; learning rate 0.000193
Epoch 19 iteration 0094/0187: training loss 0.248; learning rate 0.000193
Epoch 19 iteration 0095/0187: training loss 0.247; learning rate 0.000193
Epoch 19 iteration 0096/0187: training loss 0.248; learning rate 0.000193
Epoch 19 iteration 0097/0187: training loss 0.248; learning rate 0.000193
Epoch 19 iteration 0098/0187: training loss 0.249; learning rate 0.000193
Epoch 19 iteration 0099/0187: training loss 0.249; learning rate 0.000193
Epoch 19 iteration 0100/0187: training loss 0.249; learning rate 0.000193
Epoch 19 iteration 0101/0187: training loss 0.249; learning rate 0.000193
Epoch 19 iteration 0102/0187: training loss 0.250; learning rate 0.000193
Epoch 19 iteration 0103/0187: training loss 0.250; learning rate 0.000193
Epoch 19 iteration 0104/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0105/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0106/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0107/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0108/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0109/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0110/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0111/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0112/0187: training loss 0.249; learning rate 0.000192
Epoch 19 iteration 0113/0187: training loss 0.249; learning rate 0.000192
Epoch 19 iteration 0114/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0115/0187: training loss 0.250; learning rate 0.000192
Epoch 19 iteration 0116/0187: training loss 0.250; learning rate 0.000191
Epoch 19 iteration 0117/0187: training loss 0.249; learning rate 0.000191
Epoch 19 iteration 0118/0187: training loss 0.249; learning rate 0.000191
Epoch 19 iteration 0119/0187: training loss 0.250; learning rate 0.000191
Epoch 19 iteration 0120/0187: training loss 0.249; learning rate 0.000191
Epoch 19 iteration 0121/0187: training loss 0.248; learning rate 0.000191
